0.0000000000e+000	4.4334186868e-004	9.0611537148e-002	-1.8990265064e-001	4.4334186868e-004	2.6043126744e-002	-3.0579452056e-004	-3.9891713176e-004	-1.5961432221e-002	-1.5961432221e-002	-1.5961432221e-002	-1.4077378984e-003	1.3679289878e-003	4.7648829850e-003	-1.6837458767e-002	-1.9475131897e-002	-6.9112384252e-003	-6.9112384252e-003	-1.5726312911e-002	-7.4295974667e-002	-6.3843438477e-003	-6.0448267452e-003	-6.1048855131e-003	-5.9114084960e-003	-5.8389918473e-003	-2.3153683249e-002	-2.0587207649e-002	-2.1945883763e-002	-5.0894478644e-003	0.0000000000e+000	-1.6367362958e-002	-1.5961432221e-002	-3.9949686981e-002	-3.8379276768e-002	0.0000000000e+000	-6.5134262204e-003	-1.8045853569e-002	-1.8209257371e-002	-1.4077378984e-003	3.0083294228e-003	-1.4953386920e-002	-5.4627737192e-004	-5.3984766448e-004	-6.9112384252e-003	-9.8660096722e-003	-5.9114084960e-003	
0.0000000000e+000	4.4334186868e-004	9.0611537148e-002	-1.8990265064e-001	4.4334186868e-004	2.6043126744e-002	-3.0579452056e-004	-3.9891713176e-004	-1.5961432221e-002	-1.5961432221e-002	-1.5961432221e-002	-1.4077378984e-003	1.3679289878e-003	4.7648829850e-003	-1.6837458767e-002	-1.9475131897e-002	-6.9112384252e-003	-6.9112384252e-003	-1.5726312911e-002	-7.4295974667e-002	-6.3843438477e-003	-6.0448267452e-003	-6.1048855131e-003	-5.9114084960e-003	-5.8389918473e-003	-2.3153683249e-002	-2.0587207649e-002	-2.1945883763e-002	-5.0894478644e-003	0.0000000000e+000	-1.6367362958e-002	-1.5961432221e-002	-3.9949686981e-002	-3.8379276768e-002	0.0000000000e+000	-6.5134262204e-003	-1.8045853569e-002	-1.8209257371e-002	-1.4077378984e-003	3.0083294228e-003	-1.4953386920e-002	-5.4627737192e-004	-5.3984766448e-004	-6.9112384252e-003	-9.8660096722e-003	-5.9114084960e-003	
0.0000000000e+000	4.1987082857e-004	8.5814455769e-002	-1.7984898090e-001	4.1987082857e-004	2.4664372975e-002	-2.8960539889e-004	-3.7779798949e-004	-1.5116415222e-002	-1.5116415222e-002	-1.5116415222e-002	-1.3332105979e-003	1.2955092178e-003	4.5126244740e-003	-1.5946063891e-002	-1.8444095502e-002	-6.5453493321e-003	-6.5453493321e-003	-1.4893743404e-002	-7.0362658361e-002	-6.0463491734e-003	-5.7248065058e-003	-5.7816856918e-003	-5.5984515757e-003	-5.5298687495e-003	-2.1927900018e-002	-1.9497296656e-002	-2.0784042858e-002	-4.8200065069e-003	0.0000000000e+000	-1.5500855507e-002	-1.5116415222e-002	-3.7834703553e-002	-3.6347432704e-002	0.0000000000e+000	-6.1685977734e-003	-1.7090484851e-002	-1.7245237863e-002	-1.3332105979e-003	2.8490649240e-003	-1.4161737024e-002	-5.1735680517e-004	-5.1126749401e-004	-6.5453493321e-003	-9.3436915131e-003	-5.5984515757e-003	
0.0000000000e+000	-4.2809542163e-004	3.4965723671e-001	2.6374389724e-001	-4.2809542163e-004	-5.6039775344e-002	2.9527830205e-004	3.8519844342e-004	1.5975885389e-002	1.5975885389e-002	1.5975885389e-002	9.5780751291e-003	-1.3208861561e-003	1.2915745982e-002	1.5400396277e-002	1.9116917319e-002	6.5045757364e-003	6.5045757364e-003	8.9567389469e-003	9.4850279656e-002	6.8871156586e-003	7.0706999672e-003	6.1620367773e-003	5.9243218802e-003	5.8353474043e-003	2.4283104022e-002	2.0693689064e-002	2.2620106489e-002	4.9144226686e-003	0.0000000000e+000	1.6385305302e-002	1.5975885389e-002	4.7409221476e-002	4.5246951711e-002	0.0000000000e+000	6.1573446597e-003	1.8024194213e-002	1.8243031712e-002	9.5780751291e-003	1.1965939127e-002	1.5019238518e-002	5.2749099145e-004	1.0047362324e-002	6.5045757364e-003	1.0191257557e-002	5.9243218802e-003	
0.0000000000e+000	-4.1110750807e-004	3.3578194954e-001	2.5327786958e-001	-4.1110750807e-004	-5.3815974735e-002	2.8356090912e-004	3.6991279090e-004	1.5341921683e-002	1.5341921683e-002	1.5341921683e-002	9.1979927827e-003	-1.2684700388e-003	1.2403216380e-002	1.4789269441e-002	1.8358309489e-002	6.2464576516e-003	6.2464576516e-003	8.6013127982e-003	9.1086379669e-002	6.6138174182e-003	6.7901166351e-003	5.9175115084e-003	5.6892297421e-003	5.6037859994e-003	2.3319488783e-002	1.9872510926e-002	2.1722483216e-002	4.7194058960e-003	0.0000000000e+000	1.5735094774e-002	1.5341921683e-002	4.5527903163e-002	4.3451437755e-002	0.0000000000e+000	5.9130055859e-003	1.7308948411e-002	1.7519101882e-002	9.1979927827e-003	1.1491100273e-002	1.4423236990e-002	5.0655880925e-004	9.6486574695e-003	6.2464576516e-003	9.7868425741e-003	5.6892297421e-003	
0.0000000000e+000	7.7098490151e-004	1.5757620017e-001	2.5984364430e-001	7.7098490151e-004	4.5289784084e-002	-5.3178590830e-004	-6.9372894210e-004	-2.7757412775e-002	-2.7757412775e-002	-2.7757412775e-002	-2.4480987283e-003	2.3788698303e-003	8.2862754421e-003	-2.9280849400e-002	-3.3867842648e-002	-1.2018852387e-002	-1.2018852387e-002	-2.7348533191e-002	-1.2920294418e-001	-1.1102566801e-002	-1.0512136304e-002	-1.0616580316e-002	-1.0280117939e-002	-1.0154183199e-002	-4.0264954566e-002	-3.5801775973e-002	-3.8164554777e-002	-8.8507035715e-003	0.0000000000e+000	-2.8463338588e-002	-2.7757412775e-002	-6.9473712407e-002	-6.6742721610e-002	0.0000000000e+000	-1.1327044946e-002	-3.1382284462e-002	-3.1666448610e-002	-2.4480987283e-003	5.2315757379e-003	-2.6004391546e-002	-9.4999285100e-004	-9.3881139553e-004	-1.2018852387e-002	-1.7157288839e-002	-1.0280117939e-002	
0.0000000000e+000	5.3556966441e-004	1.0946132989e-001	1.8050207352e-001	5.3556966441e-004	3.1460842379e-002	-3.6940853172e-004	-4.8190331092e-004	-1.9281866890e-002	-1.9281866890e-002	-1.9281866890e-002	-1.7005876663e-003	1.6524973630e-003	5.7561150018e-003	-2.0340132026e-002	-2.3526516649e-002	-8.3489737955e-003	-8.3489737955e-003	-1.8997836034e-002	-8.9751663515e-002	-7.7124700678e-003	-7.3023236921e-003	-7.3748764024e-003	-7.1411506291e-003	-7.0536692452e-003	-2.7970311951e-002	-2.4869935981e-002	-2.6511255608e-002	-6.1481986642e-003	0.0000000000e+000	-1.9772242836e-002	-1.9281866890e-002	-4.8260365107e-002	-4.6363264630e-002	0.0000000000e+000	-7.8684052680e-003	-2.1799907527e-002	-2.1997303996e-002	-1.7005876663e-003	3.6341480317e-003	-1.8064119318e-002	-6.5991869802e-004	-6.5215142743e-004	-8.3489737955e-003	-1.1918422018e-002	-7.1411506291e-003	
0.0000000000e+000	-1.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	0.0000000000e+000	
0.0000000000e+000	4.9758832621e-003	3.0214485555e-001	1.4930667863e-001	4.9758832621e-003	4.8088526985e-001	-3.4321094939e-003	-4.4772786402e-003	-1.5275253929e-001	-1.5275253929e-001	-1.5275253929e-001	-2.7923593285e-002	1.5353061452e-002	2.4888170566e-002	-1.9034584480e-001	-1.8706500234e-001	-7.7838516997e-002	-7.7838516997e-002	-3.1137380217e-001	-1.5115181555e-001	-7.0502482082e-002	-6.7597638681e-002	-6.8092432519e-002	-6.6002142058e-002	-6.5219765773e-002	-1.8285170547e-001	-1.8547143280e-001	-1.8352449271e-001	-5.7121829070e-002	0.0000000000e+000	-1.5572179129e-001	-1.5275253929e-001	-1.7349573441e-001	-1.7437050871e-001	0.0000000000e+000	-7.3314752588e-002	-1.6915421944e-001	-1.6919465295e-001	-2.7923593285e-002	9.8594342041e-003	-1.4409523339e-001	-6.1311881946e-003	-2.0498090416e-002	-7.7838516997e-002	-1.0040376336e-001	-6.6002142058e-002	
0.0000000000e+000	-1.2074747897e-001	-1.0107255256e-001	-1.0127515716e-001	-1.2074747897e-001	-1.0092552098e-001	4.7778876662e-001	-3.7671177358e-001	-1.0900555133e-001	-1.0900555133e-001	-1.0900555133e-001	-1.0755928578e-001	-9.6716500733e-002	-9.7323680641e-002	-1.0634136080e-001	-1.0622767330e-001	-1.1182225544e-001	-1.1182225544e-001	-1.0154697290e-001	-1.0167344949e-001	-1.1581162695e-001	-1.1524863060e-001	-1.1674148579e-001	-1.1772303072e-001	-1.1809041387e-001	-1.0604452825e-001	-1.0619402159e-001	-1.0615290768e-001	-1.2189299006e-001	0.0000000000e+000	-1.0875217185e-001	-1.0900555133e-001	-1.0453737302e-001	-1.0467829058e-001	0.0000000000e+000	-1.1402133432e-001	-1.0762606069e-001	-1.0760247264e-001	-1.0755928578e-001	-1.0023644477e-001	-1.0972193112e-001	-1.4646870950e-001	-1.0612012697e-001	-1.1182225544e-001	-1.1333733832e-001	-1.1772303072e-001	
0.0000000000e+000	1.2074747897e-001	1.0107255256e-001	1.0127515716e-001	1.2074747897e-001	1.0092552098e-001	5.2221123338e-001	3.7671177358e-001	1.0900555133e-001	1.0900555133e-001	1.0900555133e-001	1.0755928578e-001	9.6716500733e-002	9.7323680641e-002	1.0634136080e-001	1.0622767330e-001	1.1182225544e-001	1.1182225544e-001	1.0154697290e-001	1.0167344949e-001	1.1581162695e-001	1.1524863060e-001	1.1674148579e-001	1.1772303072e-001	1.1809041387e-001	1.0604452825e-001	1.0619402159e-001	1.0615290768e-001	1.2189299006e-001	0.0000000000e+000	1.0875217185e-001	1.0900555133e-001	1.0453737302e-001	1.0467829058e-001	0.0000000000e+000	1.1402133432e-001	1.0762606069e-001	1.0760247264e-001	1.0755928578e-001	1.0023644477e-001	1.0972193112e-001	1.4646870950e-001	1.0612012697e-001	1.1182225544e-001	1.1333733832e-001	1.1772303072e-001	
0.0000000000e+000	-3.8753462879e-001	3.5048643275e-001	3.4821030849e-001	-3.8753462879e-001	3.5213823212e-001	-8.9289414560e-002	-1.1648042969e-001	2.6136461178e-001	2.6136461178e-001	2.6136461178e-001	2.7761241706e-001	3.9942369880e-001	3.9260244739e-001	2.9129497202e-001	2.9257217348e-001	2.2972086555e-001	2.2972086555e-001	3.4515664434e-001	3.4373576634e-001	1.8490300240e-001	1.9122788168e-001	1.7445667362e-001	1.6342968692e-001	1.5930238832e-001	2.9462968297e-001	2.9295022748e-001	2.9341211413e-001	1.1658304285e-001	0.0000000000e+000	2.6421115711e-001	2.6136461178e-001	3.1156154224e-001	3.0997842967e-001	0.0000000000e+000	2.0501571685e-001	2.7686224662e-001	2.7712724219e-001	2.7761241706e-001	3.5987953257e-001	2.5331657431e-001	-1.5950837391e-001	2.9378038302e-001	2.2972086555e-001	2.1269994463e-001	1.6342968692e-001	
