Solução ótima! Status final = 2	MIPgap = -6.27744e+066
Funcao objetivo :	3.3606188705e+006	DEF (MW): 5.4597554579e+003	VFol (hm3): 0.0000000000e+000	CIO : 1.1491233144e+005	CFO : 3.6035676616e+006
CTL :3.7013389930e+006	CTQ :3.7029376629e+006
Tempo de resolucao (s):	0.0000e+000	Criar modelo (s):0.0000e+000
flags =	2	1	0	10	1	1	1

Estágio 1 
Periodo   	             1	             2	             3	             4	             5	             6	             7	             8	             9	             10	             11	             12	             13	             14	             15	             16	             17	             18	             19	             20	             21	             22	             23	             24
F5        	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
F6        	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
F7        	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
F8        	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
F9        	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
F10       	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
F11       	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
F12       	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
F13       	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
F14       	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
ph1       	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  4.068139e+001	  4.067565e+001	  1.200000e+002	  4.358606e+001	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
ph2       	  1.200000e+002	  1.200000e+002	  4.228032e+001	  4.252515e+001	  1.200000e+002	  1.200000e+002	  4.280938e+001	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  4.188810e+001	  6.188751e+001	  1.200000e+002	  1.200000e+002	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
ph3       	  2.643412e+002	  5.310268e+002	  2.642522e+002	  6.234207e+002	  2.641365e+002	  2.641304e+002	  2.641243e+002	  8.031148e+002	  2.639569e+002	  2.639508e+002	  5.517568e+002	  5.768142e+002	  4.964175e+002	  7.068761e+002	  2.635526e+002	  6.478849e+002	  1.531118e+003	  1.530747e+003	  1.530375e+003	  1.530004e+003	  1.529633e+003	  8.940411e+002	  1.529074e+003	  2.610142e+002
ph4       	  2.187753e+002	  8.330175e+002	  2.187760e+002	  2.188349e+002	  2.190083e+002	  2.190672e+002	  2.191262e+002	  2.191851e+002	  1.260000e+003	  1.260000e+003	  2.188485e+002	  2.189991e+002	  2.191577e+002	  2.192908e+002	  1.072965e+003	  2.192689e+002	  2.194502e+002	  2.199130e+002	  8.015634e+002	  9.686488e+002	  8.142119e+002	  2.211313e+002	  2.213917e+002	  2.218544e+002
ph5       	  1.410320e+003	  2.486019e+002	  1.052449e+003	  1.410139e+003	  9.224668e+002	  7.371561e+002	  4.891652e+002	  1.409748e+003	  1.346807e+003	  1.154521e+003	  1.409589e+003	  1.409384e+003	  1.409175e+003	  1.408970e+003	  1.408762e+003	  1.408714e+003	  7.110384e+002	  1.408425e+003	  1.408217e+003	  1.408118e+003	  1.408024e+003	  1.407901e+003	  1.407667e+003	  1.268241e+003
ph6       	  9.519963e+002	  1.078000e+003	  1.078000e+003	  2.573660e+002	  1.078000e+003	  1.077346e+003	  1.078000e+003	  1.078000e+003	  1.078000e+003	  5.043713e+002	  1.078000e+003	  1.078000e+003	  8.420420e+002	  1.078000e+003	  4.786660e+002	  1.078000e+003	  1.078000e+003	  7.338673e+002	  2.559140e+002	  1.078000e+003	  1.078000e+003	  1.078000e+003	  1.078000e+003	  1.078000e+003
ph7       	  2.055080e+002	  2.060055e+002	  2.066046e+002	  2.072168e+002	  2.073206e+002	  4.960926e+002	  1.232006e+003	  2.094811e+002	  2.100934e+002	  1.233169e+003	  1.232783e+003	  1.232764e+003	  1.232746e+003	  9.406912e+002	  1.232743e+003	  1.232362e+003	  1.232343e+003	  1.232324e+003	  1.232066e+003	  2.090756e+002	  2.096879e+002	  1.232764e+003	  2.891263e+002	  1.233279e+003
v1        	  3.024597e+002	  3.019718e+002	  3.014837e+002	  3.009955e+002	  3.005071e+002	  3.000186e+002	  2.995300e+002	  2.990412e+002	  2.989437e+002	  2.988462e+002	  2.983572e+002	  2.982452e+002	  2.983241e+002	  2.984030e+002	  2.984819e+002	  2.985609e+002	  2.986398e+002	  2.987187e+002	  2.987976e+002	  2.988765e+002	  2.989554e+002	  2.990343e+002	  2.991132e+002	  2.991921e+002
v2        	  3.208460e+001	  3.217989e+001	  3.265300e+001	  3.312624e+001	  3.316403e+001	  3.320195e+001	  3.367562e+001	  3.377577e+001	  3.387631e+001	  3.352336e+001	  3.317042e+001	  3.326963e+001	  3.293122e+001	  3.246051e+001	  3.198862e+001	  3.189488e+001	  3.170378e+001	  3.122999e+001	  3.075500e+001	  3.083046e+001	  3.090591e+001	  3.098137e+001	  3.105683e+001	  3.113228e+001
v3        	  3.919225e+003	  3.918130e+003	  3.918049e+003	  3.916602e+003	  3.916521e+003	  3.916441e+003	  3.916360e+003	  3.914228e+003	  3.914148e+003	  3.914067e+003	  3.912891e+003	  3.911619e+003	  3.910653e+003	  3.908886e+003	  3.908806e+003	  3.907263e+003	  3.902358e+003	  3.897453e+003	  3.892549e+003	  3.887644e+003	  3.882739e+003	  3.880252e+003	  3.875347e+003	  3.875267e+003
v4        	  2.760291e+003	  2.758580e+003	  2.760299e+003	  2.761003e+003	  2.763074e+003	  2.763778e+003	  2.764482e+003	  2.765186e+003	  2.763850e+003	  2.760461e+003	  2.761165e+003	  2.762964e+003	  2.764859e+003	  2.766448e+003	  2.765483e+003	  2.766187e+003	  2.768354e+003	  2.773882e+003	  2.777124e+003	  2.779711e+003	  2.782906e+003	  2.788434e+003	  2.791545e+003	  2.797073e+003
v5        	  4.759148e+003	  4.760318e+003	  4.760077e+003	  4.755340e+003	  4.752923e+003	  4.751824e+003	  4.751905e+003	  4.747167e+003	  4.743102e+003	  4.744044e+003	  4.743835e+003	  4.739534e+003	  4.735171e+003	  4.730870e+003	  4.726509e+003	  4.725506e+003	  4.724089e+003	  4.719449e+003	  4.715092e+003	  4.713021e+003	  4.711056e+003	  4.708482e+003	  4.703576e+003	  4.699332e+003
v6        	  1.032952e+003	  1.033161e+003	  1.027686e+003	  1.031973e+003	  1.032028e+003	  1.016049e+003	  1.013392e+003	  1.009064e+003	  1.009119e+003	  1.013170e+003	  1.012010e+003	  1.012065e+003	  1.013826e+003	  1.013881e+003	  1.018166e+003	  1.018220e+003	  1.018275e+003	  1.017805e+003	  1.023796e+003	  1.023851e+003	  1.023905e+003	  1.024307e+003	  1.024362e+003	  1.024416e+003
v7        	  3.299176e+003	  3.304985e+003	  3.311980e+003	  3.319128e+003	  3.320340e+003	  3.325413e+003	  3.338909e+003	  3.345567e+003	  3.352715e+003	  3.352498e+003	  3.347986e+003	  3.347769e+003	  3.347552e+003	  3.347731e+003	  3.347514e+003	  3.343066e+003	  3.342849e+003	  3.342632e+003	  3.339620e+003	  3.340832e+003	  3.347980e+003	  3.347763e+003	  3.353996e+003	  3.353779e+003
d1        	  1.574180e+002	  1.574573e+002	  1.574967e+002	  1.575361e+002	  1.575756e+002	  1.576150e+002	  1.576544e+002	  1.576939e+002	  4.900000e+001	  4.900000e+001	  1.577491e+002	  5.303707e+001	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
d2        	  1.519740e+002	  1.519077e+002	  4.700000e+001	  4.700000e+001	  1.680000e+002	  1.680000e+002	  4.700000e+001	  1.507967e+002	  1.507267e+002	  1.680000e+002	  1.680000e+002	  1.511490e+002	  1.680000e+002	  1.517123e+002	  1.520408e+002	  4.700000e+001	  7.404391e+001	  1.525689e+002	  1.528996e+002	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
d3        	  2.160000e+002	  4.979044e+002	  2.160000e+002	  5.956627e+002	  2.160000e+002	  2.160000e+002	  2.160000e+002	  7.857422e+002	  2.160000e+002	  2.160000e+002	  5.202296e+002	  5.468103e+002	  4.619294e+002	  6.844703e+002	  2.160000e+002	  6.222620e+002	  1.556000e+003	  1.556000e+003	  1.556000e+003	  1.556000e+003	  1.556000e+003	  8.845448e+002	  1.556000e+003	  2.160000e+002
d4        	  1.990000e+002	  8.698377e+002	  1.990000e+002	  1.990000e+002	  1.990000e+002	  1.990000e+002	  1.990000e+002	  1.990000e+002	  1.335572e+003	  1.335881e+003	  1.990000e+002	  1.990000e+002	  1.990000e+002	  1.990000e+002	  1.131202e+003	  1.990000e+002	  1.990000e+002	  1.990000e+002	  8.337985e+002	  1.016000e+003	  8.470807e+002	  1.990000e+002	  1.990000e+002	  1.990000e+002
d5        	  1.784000e+003	  2.480000e+002	  1.310794e+003	  1.784000e+003	  1.139394e+003	  8.944614e+002	  5.665837e+002	  1.784000e+003	  1.701041e+003	  1.446757e+003	  1.784000e+003	  1.784000e+003	  1.784000e+003	  1.784000e+003	  1.784000e+003	  1.784000e+003	  8.616820e+002	  1.784000e+003	  1.784000e+003	  1.784000e+003	  1.784000e+003	  1.784000e+003	  1.784000e+003	  1.599932e+003
d6        	  1.647790e+003	  1.977337e+003	  2.020000e+003	  3.710000e+002	  2.020000e+003	  5.829113e+003	  1.883761e+003	  2.020000e+003	  2.020000e+003	  8.269902e+002	  2.020000e+003	  2.020000e+003	  1.546000e+003	  2.020000e+003	  8.450000e+002	  2.020000e+003	  2.020000e+003	  1.243507e+003	  3.710000e+002	  2.020000e+003	  2.020000e+003	  1.923662e+003	  2.020000e+003	  2.020000e+003
d7        	  3.300000e+002	  3.300000e+002	  3.300000e+002	  3.300000e+002	  3.300000e+002	  9.066217e+002	  2.376000e+003	  3.300000e+002	  3.300000e+002	  2.376000e+003	  2.376000e+003	  2.376000e+003	  2.376000e+003	  1.791914e+003	  2.376000e+003	  2.376000e+003	  2.376000e+003	  2.376000e+003	  2.376000e+003	  3.300000e+002	  3.300000e+002	  2.376000e+003	  4.878317e+002	  2.376000e+003
s1        	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
s2        	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
s3        	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
s4        	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
s5        	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
s6        	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  3.832327e+003	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
s7        	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
phg1,1    	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  4.068139e+001	  4.067565e+001	  1.200000e+002	  4.358606e+001	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
phg1,2    	  1.200000e+002	  1.200000e+002	  4.228032e+001	  4.252515e+001	  1.200000e+002	  1.200000e+002	  4.280938e+001	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  1.200000e+002	  4.188810e+001	  6.188751e+001	  1.200000e+002	  1.200000e+002	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
phg1,3    	  2.643412e+002	  5.310268e+002	  2.642522e+002	  6.234207e+002	  2.641365e+002	  2.641304e+002	  2.641243e+002	  8.031148e+002	  2.639569e+002	  2.639508e+002	  5.517568e+002	  5.768142e+002	  4.964175e+002	  7.068761e+002	  2.635526e+002	  6.478849e+002	  1.531118e+003	  1.530747e+003	  1.530375e+003	  1.530004e+003	  1.529633e+003	  8.940411e+002	  1.529074e+003	  2.610142e+002
phg1,4    	  2.187753e+002	  8.330175e+002	  2.187760e+002	  2.188349e+002	  2.190083e+002	  2.190672e+002	  2.191262e+002	  2.191851e+002	  1.260000e+003	  1.260000e+003	  2.188485e+002	  2.189991e+002	  2.191577e+002	  2.192908e+002	  1.072965e+003	  2.192689e+002	  2.194502e+002	  2.199130e+002	  8.015634e+002	  9.686488e+002	  8.142119e+002	  2.211313e+002	  2.213917e+002	  2.218544e+002
phg1,5    	  1.410320e+003	  2.486019e+002	  1.052449e+003	  1.410139e+003	  9.224668e+002	  7.371561e+002	  4.891652e+002	  1.409748e+003	  1.346807e+003	  1.154521e+003	  1.409589e+003	  1.409384e+003	  1.409175e+003	  1.408970e+003	  1.408762e+003	  1.408714e+003	  7.110384e+002	  1.408425e+003	  1.408217e+003	  1.408118e+003	  1.408024e+003	  1.407901e+003	  1.407667e+003	  1.268241e+003
phg1,6    	  6.019963e+002	  7.280000e+002	  7.280000e+002	  1.351249e+002	  7.280000e+002	  7.280000e+002	  7.280000e+002	  7.280000e+002	  7.280000e+002	  3.860765e+002	  7.280000e+002	  7.280000e+002	  7.280000e+002	  7.280000e+002	  1.286660e+002	  7.280000e+002	  7.280000e+002	  6.177596e+002	  1.342044e+002	  7.280000e+002	  7.280000e+002	  7.280000e+002	  7.280000e+002	  7.280000e+002
phg2,6    	  3.500000e+002	  3.500000e+002	  3.500000e+002	  1.222412e+002	  3.500000e+002	  3.493456e+002	  3.500000e+002	  3.500000e+002	  3.500000e+002	  1.182948e+002	  3.500000e+002	  3.500000e+002	  1.140420e+002	  3.500000e+002	  3.500000e+002	  3.500000e+002	  3.500000e+002	  1.161078e+002	  1.217097e+002	  3.500000e+002	  3.500000e+002	  3.500000e+002	  3.500000e+002	  3.500000e+002
phg1,7    	  2.055080e+002	  2.060055e+002	  2.066046e+002	  2.072168e+002	  2.073206e+002	  4.960926e+002	  1.232006e+003	  2.094811e+002	  2.100934e+002	  1.233169e+003	  1.232783e+003	  1.232764e+003	  1.232746e+003	  9.406912e+002	  1.232743e+003	  1.232362e+003	  1.232343e+003	  1.232324e+003	  1.232066e+003	  2.090756e+002	  2.096879e+002	  1.232764e+003	  2.891263e+002	  1.233279e+003
q1,1      	  1.574180e+002	  1.574573e+002	  1.574967e+002	  1.575361e+002	  1.575756e+002	  1.576150e+002	  1.576544e+002	  1.576939e+002	  4.900000e+001	  4.900000e+001	  1.577491e+002	  5.303707e+001	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
q1,2      	  1.519740e+002	  1.519077e+002	  4.700000e+001	  4.700000e+001	  1.680000e+002	  1.680000e+002	  4.700000e+001	  1.507967e+002	  1.507267e+002	  1.680000e+002	  1.680000e+002	  1.511490e+002	  1.680000e+002	  1.517123e+002	  1.520408e+002	  4.700000e+001	  7.404391e+001	  1.525689e+002	  1.528996e+002	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
q1,3      	  2.160000e+002	  4.979044e+002	  2.160000e+002	  5.956627e+002	  2.160000e+002	  2.160000e+002	  2.160000e+002	  7.857422e+002	  2.160000e+002	  2.160000e+002	  5.202296e+002	  5.468103e+002	  4.619294e+002	  6.844703e+002	  2.160000e+002	  6.222620e+002	  1.556000e+003	  1.556000e+003	  1.556000e+003	  1.556000e+003	  1.556000e+003	  8.845448e+002	  1.556000e+003	  2.160000e+002
q1,4      	  1.990000e+002	  8.698377e+002	  1.990000e+002	  1.990000e+002	  1.990000e+002	  1.990000e+002	  1.990000e+002	  1.990000e+002	  1.335572e+003	  1.335881e+003	  1.990000e+002	  1.990000e+002	  1.990000e+002	  1.990000e+002	  1.131202e+003	  1.990000e+002	  1.990000e+002	  1.990000e+002	  8.337985e+002	  1.016000e+003	  8.470807e+002	  1.990000e+002	  1.990000e+002	  1.990000e+002
q1,5      	  1.784000e+003	  2.480000e+002	  1.310794e+003	  1.784000e+003	  1.139394e+003	  8.944614e+002	  5.665837e+002	  1.784000e+003	  1.701041e+003	  1.446757e+003	  1.784000e+003	  1.784000e+003	  1.784000e+003	  1.784000e+003	  1.784000e+003	  1.784000e+003	  8.616820e+002	  1.784000e+003	  1.784000e+003	  1.784000e+003	  1.784000e+003	  1.784000e+003	  1.784000e+003	  1.599932e+003
q1,6      	  1.038007e+003	  1.364000e+003	  1.364000e+003	  1.890000e+002	  1.364000e+003	  1.340786e+003	  1.269105e+003	  1.364000e+003	  1.364000e+003	  6.449902e+002	  1.364000e+003	  1.364000e+003	  1.364000e+003	  1.364000e+003	  1.890000e+002	  1.364000e+003	  1.364000e+003	  1.061507e+003	  1.890000e+002	  1.364000e+003	  1.364000e+003	  1.267662e+003	  1.364000e+003	  1.364000e+003
q2,6      	  6.097826e+002	  6.133370e+002	  6.560000e+002	  1.820000e+002	  6.560000e+002	  6.560000e+002	  6.146565e+002	  6.560000e+002	  6.560000e+002	  1.820000e+002	  6.560000e+002	  6.560000e+002	  1.820000e+002	  6.560000e+002	  6.560000e+002	  6.560000e+002	  6.560000e+002	  1.820000e+002	  1.820000e+002	  6.560000e+002	  6.560000e+002	  6.560000e+002	  6.560000e+002	  6.560000e+002
q1,7      	  3.300000e+002	  3.300000e+002	  3.300000e+002	  3.300000e+002	  3.300000e+002	  9.066217e+002	  2.376000e+003	  3.300000e+002	  3.300000e+002	  2.376000e+003	  2.376000e+003	  2.376000e+003	  2.376000e+003	  1.791914e+003	  2.376000e+003	  2.376000e+003	  2.376000e+003	  2.376000e+003	  2.376000e+003	  3.300000e+002	  3.300000e+002	  2.376000e+003	  4.878317e+002	  2.376000e+003
z1,1      	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
z1,2      	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000	  0.000000e+000
z1,3      	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000
z1,4      	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000
z1,5      	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000
z1,6      	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000
z2,6      	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000
z1,7      	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000	  1.000000e+000
